Antal nya cancerfall per 100 000 personer (crude rate), Ålder: 0-85+, Diagnos:191 Tumör i huden, ej malignt melanom, oavsett tumörtyp
År;Region;Ålder;Män;Kvinnor
1997;Dalarnas län;75­79;88,47;54,34
1997;Dalarnas län;80­84;402,59;37,88
1997;Dalarnas län;85+;317,10;179,35
1997;Gävleborgs län;0­4;0,00;0,00
1997;Gävleborgs län;5­9;0,00;0,00
1997;Gävleborgs län;10­14;11,81;0,00
1997;Gävleborgs län;15­19;0,00;0,00
1997;Gävleborgs län;20­24;0,00;0,00
1997;Gävleborgs län;25­29;0,00;0,00
1997;Gävleborgs län;30­34;0,00;0,00
1997;Gävleborgs län;35­39;0,00;0,00
1997;Gävleborgs län;40­44;0,00;0,00
1997;Gävleborgs län;45­49;0,00;0,00
1997;Gävleborgs län;50­54;17,84;0,00
1997;Gävleborgs län;55­59;12,09;0,00
1997;Gävleborgs län;60­64;0,00;0,00
1997;Gävleborgs län;65­69;43,35;0,00
1997;Gävleborgs län;70­74;62,35;39,68
1997;Gävleborgs län;75­79;149,23;69,15
1997;Gävleborgs län;80­84;344,13;38,45
1997;Gävleborgs län;85+;286,88;176,29
1997;Västernorrlands län;0­4;0,00;0,00
1997;Västernorrlands län;5­9;0,00;0,00
1997;Västernorrlands län;10­14;0,00;0,00
1997;Västernorrlands län;15­19;0,00;0,00
1997;Västernorrlands län;20­24;0,00;0,00
1997;Västernorrlands län;25­29;0,00;0,00
1997;Västernorrlands län;30­34;0,00;0,00
1997;Västernorrlands län;35­39;0,00;0,00
1997;Västernorrlands län;40­44;0,00;0,00
1997;Västernorrlands län;45­49;0,00;0,00
1997;Västernorrlands län;50­54;10,04;10,61
1997;Västernorrlands län;55­59;13,35;13,47
1997;Västernorrlands län;60­64;0,00;0,00
1997;Västernorrlands län;65­69;63,57;28,61
1997;Västernorrlands län;70­74;84,74;14,58
1997;Västernorrlands län;75­79;83,81;31,34
1997;Västernorrlands län;80­84;169,72;110,60
1997;Västernorrlands län;85+;365,92;169,59
1997;Jämtlands län;0­4;0,00;0,00
1997;Jämtlands län;5­9;0,00;0,00
1997;Jämtlands län;10­14;0,00;0,00
1997;Jämtlands län;15­19;0,00;0,00
1997;Jämtlands län;20­24;0,00;0,00
1997;Jämtlands län;25­29;0,00;0,00
1997;Jämtlands län;30­34;0,00;0,00
1997;Jämtlands län;35­39;0,00;0,00
1997;Jämtlands län;40­44;0,00;0,00
1997;Jämtlands län;45­49;20,49;22,07
1997;Jämtlands län;50­54;19,73;0,00
1997;Jämtlands län;55­59;28,26;0,00
1997;Jämtlands län;60­64;63,68;31,19
1997;Jämtlands län;65­69;32,02;0,00
1997;Jämtlands län;70­74;96,34;28,18
1997;Jämtlands län;75­79;247,66;147,78
1997;Jämtlands län;80­84;167,74;81,47
1997;Jämtlands län;85+;266,55;382,96
1997;Västerbottens län;0­4;0,00;0,00
1997;Västerbottens län;5­9;0,00;0,00
1997;Västerbottens län;10­14;0,00;0,00
1997;Västerbottens län;15­19;0,00;0,00
1997;Västerbottens län;20­24;0,00;0,00
1997;Västerbottens län;25­29;0,00;0,00
1997;Västerbottens län;30­34;0,00;0,00
1997;Västerbottens län;35­39;0,00;0,00
1997;Västerbottens län;40­44;0,00;0,00
1997;Västerbottens län;45­49;0,00;0,00
1997;Västerbottens län;50­54;0,00;0,00
1997;Västerbottens län;55­59;0,00;0,00
1997;Västerbottens län;60­64;16,34;0,00
1997;Västerbottens län;65­69;35,76;15,88
1997;Västerbottens län;70­74;38,21;16,15
1997;Västerbottens län;75­79;214,39;73,65
1997;Västerbottens län;80­84;115,90;0,00
1997;Västerbottens län;85+;134,18;103,20
1997;Norrbottens län;0­4;0,00;0,00
1997;Norrbottens län;5­9;0,00;0,00
1997;Norrbottens län;10­14;0,00;0,00
1997;Norrbottens län;15­19;0,00;0,00
1997;Norrbottens län;20­24;0,00;0,00
1997;Norrbottens län;25­29;0,00;0,00
1997;Norrbottens län;30­34;0,00;0,00
1997;Norrbottens län;35­39;0,00;0,00
1997;Norrbottens län;40­44;0,00;0,00
1997;Norrbottens län;45­49;19,88;0,00
1997;Norrbottens län;50­54;10,09;0,00
1997;Norrbottens län;55­59;0,00;0,00
1997;Norrbottens län;60­64;14,25;14,30
1997;Norrbottens län;65­69;76,92;29,33
1997;Norrbottens län;70­74;72,57;82,42
1997;Norrbottens län;75­79;49,45;0,00
1997;Norrbottens län;80­84;165,22;0,00
1997;Norrbottens län;85+;0,00;97,96
1996;Riket;0­4;0,00;0,00
1996;Riket;5­9;0,00;0,00
1996;Riket;10­14;0,00;0,00
1996;Riket;15­19;0,00;0,81
1996;Riket;20­24;0,34;0,00
1996;Riket;25­29;0,32;0,00
1996;Riket;30­34;1,22;0,64
1996;Riket;35­39;2,01;3,15
1996;Riket;40­44;6,01;7,26
1996;Riket;45­49;8,93;6,32
1996;Riket;50­54;13,60;9,52
1996;Riket;55­59;22,32;12,10
1996;Riket;60­64;45,39;22,77
1996;Riket;65­69;70,76;28,51
1996;Riket;70­74;125,14;45,52
1996;Riket;75­79;207,13;88,76
1996;Riket;80­84;316,60;155,54
1996;Riket;85+;523,36;215,41
1996;Stockholms län;0­4;0,00;0,00
1996;Stockholms län;5­9;0,00;0,00
1996;Stockholms län;10­14;0,00;0,00
1996;Stockholms län;15­19;0,00;0,00
1996;Stockholms län;20­24;1,80;0,00
1996;Stockholms län;25­29;1,48;0,00
1996;Stockholms län;30­34;2,64;0,00
1996;Stockholms län;35­39;7,62;4,80
1996;Stockholms län;40­44;9,89;20,52
1996;Stockholms län;45­49;6,33;3,12
1996;Stockholms län;50­54;18,83;7,90
1996;Stockholms län;55­59;27,30;15,95
1996;Stockholms län;60­64;55,85;11,01
1996;Stockholms län;65­69;60,02;27,68
1996;Stockholms län;70­74;121,10;62,93
1996;Stockholms län;75­79;239,71;102,65
1996;Stockholms län;80­84;308,87;164,75
1996;Stockholms län;85+;538,48;141,08
1996;Uppsala län;0­4;0,00;0,00
1996;Uppsala län;5­9;0,00;0,00
1996;Uppsala län;10­14;0,00;0,00
1996;Uppsala län;15­19;0,00;0,00
1996;Uppsala län;20­24;0,00;0,00
1996;Uppsala län;25­29;0,00;0,00
1996;Uppsala län;30­34;0,00;0,00
1996;Uppsala län;35­39;0,00;0,00
1996;Uppsala län;40­44;0,00;0,00
1996;Uppsala län;45­49;0,00;8,86
1996;Uppsala län;50­54;0,00;0,00
1996;Uppsala län;55­59;13,75;0,00
1996;Uppsala län;60­64;0,00;16,71
1996;Uppsala län;65­69;18,48;0,00
1996;Uppsala län;70­74;100,27;16,49
1996;Uppsala län;75­79;98,50;37,22
1996;Uppsala län;80­84;152,12;99,50
1996;Uppsala län;85+;761,49;293,72
1996;Södermanlands län;0­4;0,00;0,00
1996;Södermanlands län;5­9;0,00;0,00
1996;Södermanlands län;10­14;0,00;0,00
1996;Södermanlands län;15­19;0,00;0,00
1996;Södermanlands län;20­24;0,00;0,00
1996;Södermanlands län;25­29;0,00;0,00
1996;Södermanlands län;30­34;0,00;0,00
1996;Södermanlands län;35­39;0,00;0,00
1996;Södermanlands län;40­44;0,00;0,00
1996;Södermanlands län;45­49;0,00;10,32
1996;Södermanlands län;50­54;0,00;0,00
1996;Södermanlands län;55­59;0,00;0,00
1996;Södermanlands län;60­64;16,69;15,91
1996;Södermanlands län;65­69;34,72;0,00
1996;Södermanlands län;70­74;36,64;0,00
1996;Södermanlands län;75­79;114,76;17,08
1996;Södermanlands län;80­84;111,57;116,89
1996;Södermanlands län;85+;638,61;166,90
1996;Östergötlands län;0­4;0,00;0,00
1996;Östergötlands län;5­9;0,00;0,00
1996;Östergötlands län;10­14;0,00;0,00
1996;Östergötlands län;15­19;0,00;0,00
1996;Östergötlands län;20­24;0,00;0,00
1996;Östergötlands län;25­29;0,00;0,00
1996;Östergötlands län;30­34;0,00;0,00
1996;Östergötlands län;35­39;0,00;0,00
1996;Östergötlands län;40­44;7,35;0,00
1996;Östergötlands län;45­49;6,69;0,00
1996;Östergötlands län;50­54;0,00;7,15
1996;Östergötlands län;55­59;0,00;9,28
1996;Östergötlands län;60­64;88,86;10,33
1996;Östergötlands län;65­69;56,96;10,15
1996;Östergötlands län;70­74;128,93;19,49
1996;Östergötlands län;75­79;86,69;97,64
1996;Östergötlands län;80­84;163,49;116,26
1996;Östergötlands län;85+;398,05;100,54
1996;Jönköpings län;0­4;0,00;0,00
1996;Jönköpings län;5­9;0,00;0,00
1996;Jönköpings län;10­14;0,00;0,00
1996;Jönköpings län;15­19;0,00;0,00
1996;Jönköpings län;20­24;0,00;0,00
1996;Jönköpings län;25­29;0,00;0,00
1996;Jönköpings län;30­34;8,76;0,00
1996;Jönköpings län;35­39;0,00;0,00
1996;Jönköpings län;40­44;0,00;0,00
1996;Jönköpings län;45­49;0,00;0,00
1996;Jönköpings län;50­54;0,00;37,41
1996;Jönköpings län;55­59;35,91;35,09
1996;Jönköpings län;60­64;41,39;51,15
1996;Jönköpings län;65­69;112,32;0,00
1996;Jönköpings län;70­74;99,42;82,79
1996;Jönköpings län;75­79;304,47;92,38
1996;Jönköpings län;80­84;399,04;209,31
1996;Jönköpings län;85+;778,85;411,61
1996;Kronobergs län;0­4;0,00;0,00
1996;Kronobergs län;5­9;0,00;0,00
1996;Kronobergs län;10­14;0,00;0,00
1996;Kronobergs län;15­19;0,00;0,00
1996;Kronobergs län;20­24;0,00;0,00
1996;Kronobergs län;25­29;0,00;0,00
1996;Kronobergs län;30­34;0,00;0,00
1996;Kronobergs län;35­39;0,00;0,00
1996;Kronobergs län;40­44;33,15;16,84
1996;Kronobergs län;45­49;0,00;0,00
1996;Kronobergs län;50­54;15,95;0,00
1996;Kronobergs län;55­59;62,62;0,00
1996;Kronobergs län;60­64;23,91;23,07
1996;Kronobergs län;65­69;49,41;0,00
1996;Kronobergs län;70­74;178,59;23,02
1996;Kronobergs län;75­79;257,61;0,00
1996;Kronobergs län;80­84;518,99;68,04
1996;Kronobergs län;85+;342,23;105,37
1996;Kalmar län;0­4;0,00;0,00
1996;Kalmar län;5­9;0,00;0,00
1996;Kalmar län;10­14;0,00;0,00
1996;Kalmar län;15­19;0,00;0,00
1996;Kalmar län;20­24;0,00;0,00
1996;Kalmar län;25­29;0,00;0,00
1996;Kalmar län;30­34;0,00;0,00
1996;Kalmar län;35­39;0,00;0,00
1996;Kalmar län;40­44;0,00;0,00
1996;Kalmar län;45­49;11,14;23,36
1996;Kalmar län;50­54;23,02;0,00
1996;Kalmar län;55­59;15,06;0,00
1996;Kalmar län;60­64;33,76;16,31
1996;Kalmar län;65­69;87,47;0,00
1996;Kalmar län;70­74;127,56;30,68
1996;Kalmar län;75­79;174,52;85,24
1996;Kalmar län;80­84;395,45;112,11
1996;Kalmar län;85+;492,61;171,91
1996;Gotlands län;0­4;0,00;0,00
1996;Gotlands län;5­9;0,00;0,00
1996;Gotlands län;10­14;0,00;0,00
1996;Gotlands län;15­19;0,00;0,00
1996;Gotlands län;20­24;0,00;0,00
1996;Gotlands län;25­29;0,00;0,00
1996;Gotlands län;30­34;0,00;0,00
1996;Gotlands län;35­39;0,00;0,00
1996;Gotlands län;40­44;0,00;0,00
1996;Gotlands län;45­49;0,00;0,00
1996;Gotlands län;50­54;0,00;0,00
1996;Gotlands län;55­59;0,00;0,00
1996;Gotlands län;60­64;0,00;0,00
1996;Gotlands län;65­69;160,00;0,00
1996;Gotlands län;70­74;0,00;77,22
1996;Gotlands län;75­79;313,81;78,93
1996;Gotlands län;80­84;316,96;105,88
1996;Gotlands län;85+;477,90;0,00
1996;Blekinge län;0­4;0,00;0,00
1996;Blekinge län;5­9;0,00;0,00
1996;Blekinge län;10­14;0,00;0,00
1996;Blekinge län;15­19;0,00;0,00
1996;Blekinge län;20­24;0,00;0,00
1996;Blekinge län;25­29;0,00;0,00
1996;Blekinge län;30­34;0,00;0,00
1996;Blekinge län;35­39;0,00;0,00
1996;Blekinge län;40­44;0,00;0,00
1996;Blekinge län;45­49;0,00;74,16
1996;Blekinge län;50­54;0,00;0,00
1996;Blekinge län;55­59;45,38;0,00
1996;Blekinge län;60­64;99,64;0,00
1996;Blekinge län;65­69;81,77;100,45
1996;Blekinge län;70­74;90,61;25,71
1996;Blekinge län;75­79;303,89;57,18
1996;Blekinge län;80­84;0,00;182,28
1996;Blekinge län;85+;255,86;407,08
1996;Skåne län;0­4;0,00;0,00
1996;Skåne län;5­9;0,00;0,00
1996;Skåne län;10­14;0,00;0,00
1996;Skåne län;15­19;0,00;0,00
1996;Skåne län;20­24;0,00;0,00
1996;Skåne län;25­29;0,00;0,00
1996;Skåne län;30­34;0,00;0,00
1996;Skåne län;35­39;0,00;2,83
1996;Skåne län;40­44;2,71;8,33
1996;Skåne län;45­49;7,49;7,56
1996;Skåne län;50­54;20,17;20,82
1996;Skåne län;55­59;53,87;16,77
1996;Skåne län;60­64;59,60;22,51
1996;Skåne län;65­69;107,92;47,04
1996;Skåne län;70­74;176,01;46,64
1996;Skåne län;75­79;268,39;133,38
1996;Skåne län;80­84;445,20;222,03
1996;Skåne län;85+;696,14;299,96
1996;Hallands län;0­4;0,00;0,00
1996;Hallands län;5­9;0,00;0,00
1996;Hallands län;10­14;0,00;0,00
1996;Hallands län;15­19;0,00;0,00
1996;Hallands län;20­24;0,00;0,00
1996;Hallands län;25­29;0,00;0,00
1996;Hallands län;30­34;0,00;0,00
1996;Hallands län;35­39;0,00;0,00
1996;Hallands län;40­44;0,00;11,35
1996;Hallands län;45­49;0,00;0,00
1996;Hallands län;50­54;0,00;0,00
1996;Hallands län;55­59;0,00;42,89
1996;Hallands län;60­64;66,71;0,00
1996;Hallands län;65­69;102,91;31,60
1996;Hallands län;70­74;160,43;47,36
1996;Hallands län;75­79;242,32;126,85
1996;Hallands län;80­84;555,56;144,04
1996;Hallands län;85+;434,66;244,10
1996;Västra Götalands län;0­4;0,00;0,00
1996;Västra Götalands län;5­9;0,00;0,00
1996;Västra Götalands län;10­14;0,00;0,00
1996;Västra Götalands län;15­19;0,00;4,95
1996;Västra Götalands län;20­24;0,00;0,00
1996;Västra Götalands län;25­29;0,00;0,00
1996;Västra Götalands län;30­34;0,00;3,78
1996;Västra Götalands län;35­39;0,00;8,27
1996;Västra Götalands län;40­44;8,02;4,13
1996;Västra Götalands län;45­49;33,55;9,67
1996;Västra Götalands län;50­54;19,51;14,34
1996;Västra Götalands län;55­59;31,45;13,27
1996;Västra Götalands län;60­64;61,75;49,71
1996;Västra Götalands län;65­69;82,89;40,52
1996;Västra Götalands län;70­74;195,53;89,38
1996;Västra Götalands län;75­79;278,71;117,83
1996;Västra Götalands län;80­84;468,80;226,95
1996;Västra Götalands län;85+;618,98;295,93
1996;Värmlands län;0­4;0,00;0,00
1996;Värmlands län;5­9;0,00;0,00
1996;Värmlands län;10­14;0,00;0,00
1996;Värmlands län;15­19;0,00;0,00
1996;Värmlands län;20­24;0,00;0,00
1996;Värmlands län;25­29;0,00;0,00
1996;Värmlands län;30­34;0,00;0,00
1996;Värmlands län;35­39;0,00;11,57
1996;Värmlands län;40­44;10,51;10,94
1996;Värmlands län;45­49;0,00;20,31
1996;Värmlands län;50­54;20,17;0,00
1996;Värmlands län;55­59;0,00;12,94
1996;Värmlands län;60­64;28,73;13,40
1996;Värmlands län;65­69;127,40;52,01
1996;Värmlands län;70­74;182,80;38,75
1996;Värmlands län;75­79;337,20;176,04
1996;Värmlands län;80­84;312,94;181,21
1996;Värmlands län;85+;699,13;225,91
1996;Örebro län;0­4;0,00;0,00
1996;Örebro län;5­9;0,00;0,00
1996;Örebro län;10­14;0,00;0,00
1996;Örebro län;15­19;0,00;0,00
1996;Örebro län;20­24;0,00;0,00
1996;Örebro län;25­29;0,00;0,00
1996;Örebro län;30­34;0,00;0,00
1996;Örebro län;35­39;0,00;0,00
1996;Örebro län;40­44;0,00;0,00
1996;Örebro län;45­49;0,00;0,00
1996;Örebro län;50­54;29,50;10,13
1996;Örebro län;55­59;0,00;0,00
1996;Örebro län;60­64;16,91;48,13
1996;Örebro län;65­69;33,98;29,76
1996;Örebro län;70­74;99,73;0,00
1996;Örebro län;75­79;156,28;88,05
1996;Örebro län;80­84;361,66;79,86
1996;Örebro län;85+;190,20;69,60
1996;Västmanlands län;0­4;0,00;0,00
1996;Västmanlands län;5­9;0,00;0,00
1996;Västmanlands län;10­14;0,00;0,00
1996;Västmanlands län;15­19;0,00;0,00
1996;Västmanlands län;20­24;0,00;0,00
1996;Västmanlands län;25­29;0,00;0,00
1996;Västmanlands län;30­34;0,00;0,00
1996;Västmanlands län;35­39;0,00;0,00
1996;Västmanlands län;40­44;0,00;0,00
1996;Västmanlands län;45­49;0,00;0,00
1996;Västmanlands län;50­54;0,00;0,00
1996;Västmanlands län;55­59;0,00;28,63
1996;Västmanlands län;60­64;17,57;0,00
1996;Västmanlands län;65­69;36,95;0,00
1996;Västmanlands län;70­74;20,12;16,36
1996;Västmanlands län;75­79;49,75;0,00
1996;Västmanlands län;80­84;78,79;100,82
1996;Västmanlands län;85+;396,30;154,89
1996;Dalarnas län;0­4;0,00;0,00
1996;Dalarnas län;5­9;0,00;0,00
1996;Dalarnas län;10­14;0,00;0,00
1996;Dalarnas län;15­19;0,00;0,00
1996;Dalarnas län;20­24;0,00;0,00
1996;Dalarnas län;25­29;0,00;0,00
1996;Dalarnas län;30­34;0,00;0,00
1996;Dalarnas län;35­39;0,00;0,00
1996;Dalarnas län;40­44;29,91;0,00
1996;Dalarnas län;45­49;8,83;0,00
1996;Dalarnas län;50­54;0,00;10,16
1996;Dalarnas län;55­59;13,02;0,00
1996;Dalarnas län;60­64;29,77;0,00
1996;Dalarnas län;65­69;136,96;26,72
1996;Dalarnas län;70­74;91,04;52,07
1996;Dalarnas län;75­79;160,84;68,69
1996;Dalarnas län;80­84;175,23;75,88
1996;Dalarnas län;85+;415,99;139,73
1996;Gävleborgs län;0­4;0,00;0,00
1996;Gävleborgs län;5­9;0,00;0,00
1996;Gävleborgs län;10­14;0,00;0,00
1996;Gävleborgs län;15­19;0,00;0,00
1996;Gävleborgs län;20­24;0,00;0,00
1996;Gävleborgs län;25­29;0,00;0,00
1996;Gävleborgs län;30­34;0,00;0,00
1996;Gävleborgs län;35­39;0,00;0,00
1996;Gävleborgs län;40­44;0,00;0,00
1996;Gävleborgs län;45­49;8,95;0,00
1996;Gävleborgs län;50­54;37,24;9,80
1996;Gävleborgs län;55­59;0,00;0,00
1996;Gävleborgs län;60­64;14,07;0,00
1996;Gävleborgs län;65­69;42,98;13,20
1996;Gävleborgs län;70­74;30,59;0,00
1996;Gävleborgs län;75­79;75,87;41,72
1996;Gävleborgs län;80­84;187,32;19,53
1996;Gävleborgs län;85+;347,22;112,88
1996;Västernorrlands län;0­4;0,00;0,00
1996;Västernorrlands län;5­9;0,00;0,00
1996;Västernorrlands län;10­14;0,00;0,00
1996;Västernorrlands län;15­19;0,00;0,00
1996;Västernorrlands län;20­24;0,00;0,00
1996;Västernorrlands län;25­29;0,00;0,00
1996;Västernorrlands län;30­34;0,00;0,00
1996;Västernorrlands län;35­39;0,00;0,00
1996;Västernorrlands län;40­44;0,00;0,00
1996;Västernorrlands län;45­49;0,00;0,00
1996;Västernorrlands län;50­54;0,00;0,00
1996;Västernorrlands län;55­59;0,00;0,00
1996;Västernorrlands län;60­64;15,26;29,36
1996;Västernorrlands län;65­69;47,30;28,29
1996;Västernorrlands län;70­74;49,12;14,19
1996;Västernorrlands län;75­79;43,10;63,93
1996;Västernorrlands län;80­84;268,86;174,84
1996;Västernorrlands län;85+;159,45;149,27
1996;Jämtlands län;0­4;0,00;0,00
1996;Jämtlands län;5­9;0,00;0,00
1996;Jämtlands län;10­14;0,00;0,00
1996;Jämtlands län;15­19;0,00;0,00
1996;Jämtlands län;20­24;0,00;0,00
1996;Jämtlands län;25­29;0,00;0,00
1996;Jämtlands län;30­34;0,00;0,00
1996;Jämtlands län;35­39;0,00;0,00
1996;Jämtlands län;40­44;0,00;22,75
1996;Jämtlands län;45­49;0,00;0,00
1996;Jämtlands län;50­54;0,00;0,00
1996;Jämtlands län;55­59;0,00;0,00
1996;Jämtlands län;60­64;31,45;123,02
1996;Jämtlands län;65­69;0,00;58,54
1996;Jämtlands län;70­74;62,00;27,19
1996;Jämtlands län;75­79;71,54;0,00
1996;Jämtlands län;80­84;166,90;40,87
1996;Jämtlands län;85+;646,65;245,28
1996;Västerbottens län;0­4;0,00;0,00
1996;Västerbottens län;5­9;0,00;0,00
1996;Västerbottens län;10­14;0,00;0,00
1996;Västerbottens län;15­19;0,00;0,00
1996;Västerbottens län;20­24;0,00;0,00
1996;Västerbottens län;25­29;0,00;0,00
1996;Västerbottens län;30­34;11,19;0,00
1996;Västerbottens län;35­39;0,00;0,00
1996;Västerbottens län;40­44;0,00;0,00
1996;Västerbottens län;45­49;0,00;0,00
1996;Västerbottens län;50­54;0,00;12,13
1996;Västerbottens län;55­59;15,00;14,76
1996;Västerbottens län;60­64;16,47;0,00
1996;Västerbottens län;65­69;0,00;15,83
1996;Västerbottens län;70­74;93,94;0,00
1996;Västerbottens län;75­79;168,01;0,00
1996;Västerbottens län;80­84;39,36;104,71
1996;Västerbottens län;85+;413,37;214,75
1996;Norrbottens län;0­4;0,00;0,00
1996;Norrbottens län;5­9;0,00;0,00
1996;Norrbottens län;10­14;0,00;0,00
1996;Norrbottens län;15­19;0,00;0,00
1996;Norrbottens län;20­24;0,00;0,00
1996;Norrbottens län;25­29;0,00;0,00
1996;Norrbottens län;30­34;0,00;0,00
1996;Norrbottens län;35­39;10,96;0,00
1996;Norrbottens län;40­44;0,00;0,00
1996;Norrbottens län;45­49;0,00;0,00
1996;Norrbottens län;50­54;10,50;0,00
1996;Norrbottens län;55­59;0,00;0,00
1996;Norrbottens län;60­64;28,61;14,42
1996;Norrbottens län;65­69;0,00;29,45
1996;Norrbottens län;70­74;18,14;16,32
1996;Norrbottens län;75­79;75,82;20,04
1996;Norrbottens län;80­84;41,57;26,44
1996;Norrbottens län;85+;138,65;201,11
1995;Riket;0­4;0,00;0,00
1995;Riket;5­9;0,00;0,00
1995;Riket;10­14;0,00;0,00
1995;Riket;15­19;0,38;0,40
1995;Riket;20­24;1,35;0,00
1995;Riket;25­29;1,55;0,33
1995;Riket;30­34;0,63;0,33
1995;Riket;35­39;1,33;1,74
1995;Riket;40­44;3,33;2,41
1995;Riket;45­49;8,69;5,24
1995;Riket;50­54;13,04;9,39
1995;Riket;55­59;24,74;9,73
1995;Riket;60­64;34,75;14,45
1995;Riket;65­69;58,30;25,37
1995;Riket;70­74;125,66;49,88
1995;Riket;75­79;213,03;85,60
1995;Riket;80­84;310,42;110,86
1995;Riket;85+;449,88;203,66
1995;Stockholms län;0­4;0,00;0,00
1995;Stockholms län;5­9;0,00;0,00
1995;Stockholms län;10­14;0,00;0,00
1995;Stockholms län;15­19;0,00;2,27
1995;Stockholms län;20­24;0,00;0,00
1995;Stockholms län;25­29;4,39;1,40
1995;Stockholms län;30­34;1,37;0,00
1995;Stockholms län;35­39;3,09;0,00
1995;Stockholms län;40­44;6,66;5,16
1995;Stockholms län;45­49;9,21;9,07
1995;Stockholms län;50­54;14,93;6,75
1995;Stockholms län;55­59;28,50;7,09
1995;Stockholms län;60­64;20,88;5,52
1995;Stockholms län;65­69;65,83;24,50
1995;Stockholms län;70­74;130,35;42,90
1995;Stockholms län;75­79;207,06;104,20
1995;Stockholms län;80­84;274,31;86,03
1995;Stockholms län;85+;421,22;185,84
1995;Uppsala län;0­4;0,00;0,00
1995;Uppsala län;5­9;0,00;0,00
1995;Uppsala län;10­14;0,00;0,00
1995;Uppsala län;15­19;0,00;0,00
1995;Uppsala län;20­24;8,70;0,00
1995;Uppsala län;25­29;0,00;0,00
1995;Uppsala län;30­34;0,00;0,00
1995;Uppsala län;35­39;0,00;0,00
1995;Uppsala län;40­44;0,00;0,00
1995;Uppsala län;45­49;8,50;0,00
1995;Uppsala län;50­54;20,03;0,00
1995;Uppsala län;55­59;14,40;29,22
1995;Uppsala län;60­64;0,00;0,00
1995;Uppsala län;65­69;36,59;16,83
1995;Uppsala län;70­74;78,45;64,43
1995;Uppsala län;75­79;128,44;96,29
1995;Uppsala län;80­84;191,61;50,51
1995;Uppsala län;85+;336,70;109,05
1995;Södermanlands län;0­4;0,00;0,00
1995;Södermanlands län;5­9;0,00;0,00
1995;Södermanlands län;10­14;0,00;0,00
1995;Södermanlands län;15­19;0,00;0,00
1995;Södermanlands län;20­24;0,00;0,00
1995;Södermanlands län;25­29;0,00;0,00
1995;Södermanlands län;30­34;0,00;0,00
1995;Södermanlands län;35­39;11,78;12,31
1995;Södermanlands län;40­44;0,00;0,00
1995;Södermanlands län;45­49;19,83;0,00
1995;Södermanlands län;50­54;10,78;22,63
1995;Södermanlands län;55­59;14,19;0,00
1995;Södermanlands län;60­64;50,30;0,00
1995;Södermanlands län;65­69;34,30;15,39
1995;Södermanlands län;70­74;53,29;43,68
1995;Södermanlands län;75­79;168,82;35,68
1995;Södermanlands län;80­84;148,53;70,35
1995;Södermanlands län;85+;241,18;56,92
1995;Östergötlands län;0­4;0,00;0,00
1995;Östergötlands län;5­9;0,00;0,00
1995;Östergötlands län;10­14;0,00;0,00
1995;Östergötlands län;15­19;0,00;0,00
1995;Östergötlands län;20­24;0,00;0,00
1995;Östergötlands län;25­29;0,00;0,00
1995;Östergötlands län;30­34;0,00;0,00
1995;Östergötlands län;35­39;0,00;0,00
1995;Östergötlands län;40­44;0,00;7,50
1995;Östergötlands län;45­49;13,05;0,00
1995;Östergötlands län;50­54;0,00;0,00
1995;Östergötlands län;55­59;19,14;0,00
1995;Östergötlands län;60­64;44,63;0,00
1995;Östergötlands län;65­69;44,51;30,03
1995;Östergötlands län;70­74;113,19;37,56
1995;Östergötlands län;75­79;241,05;22,59
1995;Östergötlands län;80­84;234,30;101,38
1995;Östergötlands län;85+;150,38;242,99
1995;Jönköpings län;0­4;0,00;0,00
1995;Jönköpings län;5­9;0,00;0,00
1995;Jönköpings län;10­14;0,00;0,00
1995;Jönköpings län;15­19;9,33;0,00
1995;Jönköpings län;20­24;0,00;0,00
1995;Jönköpings län;25­29;0,00;0,00
1995;Jönköpings län;30­34;0,00;0,00
1995;Jönköpings län;35­39;0,00;0,00
1995;Jönköpings län;40­44;0,00;0,00
1995;Jönköpings län;45­49;25,17;0,00
1995;Jönköpings län;50­54;18,83;9,85
1995;Jönköpings län;55­59;12,27;11,90
1995;Jönköpings län;60­64;40,79;37,96
1995;Jönköpings län;65­69;55,64;23,94
1995;Jönköpings län;70­74;164,43;45,99
1995;Jönköpings län;75­79;279,94;150,91
1995;Jönköpings län;80­84;240,35;192,63
1995;Jönköpings län;85+;678,54;378,87
1995;Kronobergs län;0­4;0,00;0,00
1995;Kronobergs län;5­9;0,00;0,00
1995;Kronobergs län;10­14;0,00;0,00
1995;Kronobergs län;15­19;0,00;0,00
1995;Kronobergs län;20­24;15,79;0,00
1995;Kronobergs län;25­29;0,00;0,00
1995;Kronobergs län;30­34;0,00;0,00
1995;Kronobergs län;35­39;0,00;0,00
1995;Kronobergs län;40­44;0,00;0,00
1995;Kronobergs län;45­49;14,76;0,00
1995;Kronobergs län;50­54;0,00;0,00
1995;Kronobergs län;55­59;0,00;21,53
1995;Kronobergs län;60­64;47,92;22,84
1995;Kronobergs län;65­69;48,71;66,75
1995;Kronobergs län;70­74;175,37;45,18
1995;Kronobergs län;75­79;198,18;53,93
1995;Kronobergs län;80­84;237,14;100,96
1995;Kronobergs län;85+;138,12;216,45
1995;Kalmar län;0­4;0,00;0,00
1995;Kalmar län;5­9;0,00;0,00
1995;Kalmar län;10­14;0,00;0,00
1995;Kalmar län;15­19;0,00;0,00
