Antal nya cancerfall, Ålder: 0-85+, Diagnos:191 Tumör i huden, ej malignt melanom, oavsett tumörtyp
År;Region;Ålder;Män;Kvinnor
1988;Västra Götalands län;80­84;33;22
1988;Västra Götalands län;85+;42;32
1988;Värmlands län;0­4;0;0
1988;Värmlands län;5­9;0;0
1988;Värmlands län;10­14;0;0
1988;Värmlands län;15­19;0;0
1988;Värmlands län;20­24;0;0
1988;Värmlands län;25­29;0;0
1988;Värmlands län;30­34;0;0
1988;Värmlands län;35­39;0;0
1988;Värmlands län;40­44;0;0
1988;Värmlands län;45­49;0;1
1988;Värmlands län;50­54;2;1
1988;Värmlands län;55­59;0;4
1988;Värmlands län;60­64;2;2
1988;Värmlands län;65­69;4;1
1988;Värmlands län;70­74;8;1
1988;Värmlands län;75­79;9;5
1988;Värmlands län;80­84;2;4
1988;Värmlands län;85+;8;8
1988;Örebro län;0­4;0;0
1988;Örebro län;5­9;0;0
1988;Örebro län;10­14;0;0
1988;Örebro län;15­19;0;0
1988;Örebro län;20­24;0;0
1988;Örebro län;25­29;0;0
1988;Örebro län;30­34;0;0
1988;Örebro län;35­39;0;0
1988;Örebro län;40­44;0;0
1988;Örebro län;45­49;1;0
1988;Örebro län;50­54;2;0
1988;Örebro län;55­59;2;0
1988;Örebro län;60­64;3;2
1988;Örebro län;65­69;7;2
1988;Örebro län;70­74;9;5
1988;Örebro län;75­79;9;4
1988;Örebro län;80­84;10;2
1988;Örebro län;85+;4;3
1988;Västmanlands län;0­4;0;0
1988;Västmanlands län;5­9;0;0
1988;Västmanlands län;10­14;0;0
1988;Västmanlands län;15­19;0;0
1988;Västmanlands län;20­24;0;0
1988;Västmanlands län;25­29;0;0
1988;Västmanlands län;30­34;0;0
1988;Västmanlands län;35­39;0;1
1988;Västmanlands län;40­44;0;0
1988;Västmanlands län;45­49;0;1
1988;Västmanlands län;50­54;0;0
1988;Västmanlands län;55­59;0;1
1988;Västmanlands län;60­64;0;0
1988;Västmanlands län;65­69;1;4
1988;Västmanlands län;70­74;2;0
1988;Västmanlands län;75­79;3;2
1988;Västmanlands län;80­84;6;0
1988;Västmanlands län;85+;4;3
1988;Dalarnas län;0­4;0;0
1988;Dalarnas län;5­9;0;0
1988;Dalarnas län;10­14;0;0
1988;Dalarnas län;15­19;0;0
1988;Dalarnas län;20­24;0;0
1988;Dalarnas län;25­29;0;0
1988;Dalarnas län;30­34;0;0
1988;Dalarnas län;35­39;0;0
1988;Dalarnas län;40­44;0;1
1988;Dalarnas län;45­49;0;0
1988;Dalarnas län;50­54;0;0
1988;Dalarnas län;55­59;1;0
1988;Dalarnas län;60­64;0;0
1988;Dalarnas län;65­69;1;0
1988;Dalarnas län;70­74;2;3
1988;Dalarnas län;75­79;4;1
1988;Dalarnas län;80­84;3;3
1988;Dalarnas län;85+;5;4
1988;Gävleborgs län;0­4;0;0
1988;Gävleborgs län;5­9;0;0
1988;Gävleborgs län;10­14;0;0
1988;Gävleborgs län;15­19;0;0
1988;Gävleborgs län;20­24;0;0
1988;Gävleborgs län;25­29;0;0
1988;Gävleborgs län;30­34;1;0
1988;Gävleborgs län;35­39;1;1
1988;Gävleborgs län;40­44;0;0
1988;Gävleborgs län;45­49;0;0
1988;Gävleborgs län;50­54;0;0
1988;Gävleborgs län;55­59;1;0
1988;Gävleborgs län;60­64;0;1
1988;Gävleborgs län;65­69;2;1
1988;Gävleborgs län;70­74;4;1
1988;Gävleborgs län;75­79;3;6
1988;Gävleborgs län;80­84;8;2
1988;Gävleborgs län;85+;1;4
1988;Västernorrlands län;0­4;0;0
1988;Västernorrlands län;5­9;0;0
1988;Västernorrlands län;10­14;0;0
1988;Västernorrlands län;15­19;0;0
1988;Västernorrlands län;20­24;0;0
1988;Västernorrlands län;25­29;0;0
1988;Västernorrlands län;30­34;0;0
1988;Västernorrlands län;35­39;0;0
1988;Västernorrlands län;40­44;0;0
1988;Västernorrlands län;45­49;0;0
1988;Västernorrlands län;50­54;0;0
1988;Västernorrlands län;55­59;0;0
1988;Västernorrlands län;60­64;0;0
1988;Västernorrlands län;65­69;3;0
1988;Västernorrlands län;70­74;3;4
1988;Västernorrlands län;75­79;5;1
1988;Västernorrlands län;80­84;3;4
1988;Västernorrlands län;85+;3;4
1988;Jämtlands län;0­4;0;0
1988;Jämtlands län;5­9;0;0
1988;Jämtlands län;10­14;0;0
1988;Jämtlands län;15­19;0;0
1988;Jämtlands län;20­24;0;0
1988;Jämtlands län;25­29;0;0
1988;Jämtlands län;30­34;0;0
1988;Jämtlands län;35­39;1;0
1988;Jämtlands län;40­44;0;0
1988;Jämtlands län;45­49;0;0
1988;Jämtlands län;50­54;0;0
1988;Jämtlands län;55­59;0;1
1988;Jämtlands län;60­64;0;0
1988;Jämtlands län;65­69;1;2
1988;Jämtlands län;70­74;0;0
1988;Jämtlands län;75­79;6;1
1988;Jämtlands län;80­84;2;1
1988;Jämtlands län;85+;2;1
1988;Västerbottens län;0­4;0;0
1988;Västerbottens län;5­9;0;0
1988;Västerbottens län;10­14;0;0
1988;Västerbottens län;15­19;0;0
1988;Västerbottens län;20­24;0;0
1988;Västerbottens län;25­29;0;0
1988;Västerbottens län;30­34;1;0
1988;Västerbottens län;35­39;0;0
1988;Västerbottens län;40­44;0;0
1988;Västerbottens län;45­49;0;0
1988;Västerbottens län;50­54;0;0
1988;Västerbottens län;55­59;0;1
1988;Västerbottens län;60­64;1;0
1988;Västerbottens län;65­69;2;0
1988;Västerbottens län;70­74;3;2
1988;Västerbottens län;75­79;2;4
1988;Västerbottens län;80­84;4;1
1988;Västerbottens län;85+;3;6
1988;Norrbottens län;0­4;0;0
1988;Norrbottens län;5­9;0;0
1988;Norrbottens län;10­14;0;0
1988;Norrbottens län;15­19;0;0
1988;Norrbottens län;20­24;0;0
1988;Norrbottens län;25­29;0;0
1988;Norrbottens län;30­34;0;0
1988;Norrbottens län;35­39;0;1
1988;Norrbottens län;40­44;0;0
1988;Norrbottens län;45­49;0;0
1988;Norrbottens län;50­54;0;0
1988;Norrbottens län;55­59;1;0
1988;Norrbottens län;60­64;1;2
1988;Norrbottens län;65­69;1;1
1988;Norrbottens län;70­74;3;2
1988;Norrbottens län;75­79;3;2
1988;Norrbottens län;80­84;3;3
1988;Norrbottens län;85+;4;4
1987;Riket;0­4;0;0
1987;Riket;5­9;0;0
1987;Riket;10­14;0;0
1987;Riket;15­19;2;0
1987;Riket;20­24;1;2
1987;Riket;25­29;3;1
1987;Riket;30­34;8;0
1987;Riket;35­39;14;4
1987;Riket;40­44;7;10
1987;Riket;45­49;18;9
1987;Riket;50­54;17;20
1987;Riket;55­59;30;23
1987;Riket;60­64;65;32
1987;Riket;65­69;129;58
1987;Riket;70­74;175;80
1987;Riket;75­79;215;123
1987;Riket;80­84;162;135
1987;Riket;85+;163;143
1987;Stockholms län;0­4;0;0
1987;Stockholms län;5­9;0;0
1987;Stockholms län;10­14;0;0
1987;Stockholms län;15­19;1;0
1987;Stockholms län;20­24;0;0
1987;Stockholms län;25­29;2;1
1987;Stockholms län;30­34;4;0
1987;Stockholms län;35­39;5;1
1987;Stockholms län;40­44;2;2
1987;Stockholms län;45­49;4;4
1987;Stockholms län;50­54;2;1
1987;Stockholms län;55­59;3;5
1987;Stockholms län;60­64;16;3
1987;Stockholms län;65­69;19;8
1987;Stockholms län;70­74;25;12
1987;Stockholms län;75­79;28;20
1987;Stockholms län;80­84;22;18
1987;Stockholms län;85+;15;15
1987;Uppsala län;0­4;0;0
1987;Uppsala län;5­9;0;0
1987;Uppsala län;10­14;0;0
1987;Uppsala län;15­19;0;0
1987;Uppsala län;20­24;0;0
1987;Uppsala län;25­29;0;0
1987;Uppsala län;30­34;0;0
1987;Uppsala län;35­39;0;0
1987;Uppsala län;40­44;0;0
1987;Uppsala län;45­49;0;0
1987;Uppsala län;50­54;0;0
1987;Uppsala län;55­59;0;0
1987;Uppsala län;60­64;0;2
1987;Uppsala län;65­69;2;1
1987;Uppsala län;70­74;1;0
1987;Uppsala län;75­79;3;2
1987;Uppsala län;80­84;1;2
1987;Uppsala län;85+;7;3
1987;Södermanlands län;0­4;0;0
1987;Södermanlands län;5­9;0;0
1987;Södermanlands län;10­14;0;0
1987;Södermanlands län;15­19;0;0
1987;Södermanlands län;20­24;0;0
1987;Södermanlands län;25­29;0;0
1987;Södermanlands län;30­34;0;0
1987;Södermanlands län;35­39;1;0
1987;Södermanlands län;40­44;1;1
1987;Södermanlands län;45­49;0;0
1987;Södermanlands län;50­54;1;0
1987;Södermanlands län;55­59;1;0
1987;Södermanlands län;60­64;1;2
1987;Södermanlands län;65­69;6;3
1987;Södermanlands län;70­74;2;2
1987;Södermanlands län;75­79;7;2
1987;Södermanlands län;80­84;3;3
1987;Södermanlands län;85+;5;3
1987;Östergötlands län;0­4;0;0
1987;Östergötlands län;5­9;0;0
1987;Östergötlands län;10­14;0;0
1987;Östergötlands län;15­19;1;0
1987;Östergötlands län;20­24;0;0
1987;Östergötlands län;25­29;1;0
1987;Östergötlands län;30­34;0;0
1987;Östergötlands län;35­39;0;0
1987;Östergötlands län;40­44;0;1
1987;Östergötlands län;45­49;1;1
1987;Östergötlands län;50­54;0;2
1987;Östergötlands län;55­59;0;1
1987;Östergötlands län;60­64;2;1
1987;Östergötlands län;65­69;9;0
1987;Östergötlands län;70­74;13;3
1987;Östergötlands län;75­79;14;5
1987;Östergötlands län;80­84;7;9
1987;Östergötlands län;85+;3;8
1987;Jönköpings län;0­4;0;0
1987;Jönköpings län;5­9;0;0
1987;Jönköpings län;10­14;0;0
1987;Jönköpings län;15­19;0;0
1987;Jönköpings län;20­24;0;1
1987;Jönköpings län;25­29;0;0
1987;Jönköpings län;30­34;1;0
1987;Jönköpings län;35­39;1;0
1987;Jönköpings län;40­44;0;1
1987;Jönköpings län;45­49;2;0
1987;Jönköpings län;50­54;2;2
1987;Jönköpings län;55­59;4;4
1987;Jönköpings län;60­64;4;1
1987;Jönköpings län;65­69;9;5
1987;Jönköpings län;70­74;15;5
1987;Jönköpings län;75­79;15;9
1987;Jönköpings län;80­84;12;8
1987;Jönköpings län;85+;7;11
1987;Kronobergs län;0­4;0;0
1987;Kronobergs län;5­9;0;0
1987;Kronobergs län;10­14;0;0
1987;Kronobergs län;15­19;0;0
1987;Kronobergs län;20­24;0;0
1987;Kronobergs län;25­29;0;0
1987;Kronobergs län;30­34;1;0
1987;Kronobergs län;35­39;1;0
1987;Kronobergs län;40­44;0;0
1987;Kronobergs län;45­49;0;0
1987;Kronobergs län;50­54;1;0
1987;Kronobergs län;55­59;0;0
1987;Kronobergs län;60­64;1;1
1987;Kronobergs län;65­69;3;0
1987;Kronobergs län;70­74;4;1
1987;Kronobergs län;75­79;2;1
1987;Kronobergs län;80­84;4;0
1987;Kronobergs län;85+;4;8
1987;Kalmar län;0­4;0;0
1987;Kalmar län;5­9;0;0
1987;Kalmar län;10­14;0;0
1987;Kalmar län;15­19;0;0
1987;Kalmar län;20­24;0;0
1987;Kalmar län;25­29;0;0
1987;Kalmar län;30­34;0;0
1987;Kalmar län;35­39;0;1
1987;Kalmar län;40­44;0;0
1987;Kalmar län;45­49;1;1
1987;Kalmar län;50­54;0;0
1987;Kalmar län;55­59;1;1
1987;Kalmar län;60­64;3;0
1987;Kalmar län;65­69;4;2
1987;Kalmar län;70­74;9;2
1987;Kalmar län;75­79;12;3
1987;Kalmar län;80­84;7;4
1987;Kalmar län;85+;7;12
1987;Gotlands län;0­4;0;0
1987;Gotlands län;5­9;0;0
1987;Gotlands län;10­14;0;0
1987;Gotlands län;15­19;0;0
1987;Gotlands län;20­24;0;0
1987;Gotlands län;25­29;0;0
1987;Gotlands län;30­34;0;0
1987;Gotlands län;35­39;0;0
1987;Gotlands län;40­44;0;0
1987;Gotlands län;45­49;0;0
1987;Gotlands län;50­54;0;0
1987;Gotlands län;55­59;0;0
1987;Gotlands län;60­64;1;0
1987;Gotlands län;65­69;1;1
1987;Gotlands län;70­74;0;1
1987;Gotlands län;75­79;2;1
1987;Gotlands län;80­84;0;0
1987;Gotlands län;85+;2;2
1987;Blekinge län;0­4;0;0
1987;Blekinge län;5­9;0;0
1987;Blekinge län;10­14;0;0
1987;Blekinge län;15­19;0;0
1987;Blekinge län;20­24;0;0
1987;Blekinge län;25­29;0;0
1987;Blekinge län;30­34;0;0
1987;Blekinge län;35­39;1;0
1987;Blekinge län;40­44;0;0
1987;Blekinge län;45­49;0;0
1987;Blekinge län;50­54;0;0
1987;Blekinge län;55­59;1;1
1987;Blekinge län;60­64;3;2
1987;Blekinge län;65­69;8;2
1987;Blekinge län;70­74;10;3
1987;Blekinge län;75­79;7;3
1987;Blekinge län;80­84;5;6
1987;Blekinge län;85+;4;2
1987;Skåne län;0­4;0;0
1987;Skåne län;5­9;0;0
1987;Skåne län;10­14;0;0
1987;Skåne län;15­19;0;0
1987;Skåne län;20­24;1;0
1987;Skåne län;25­29;0;0
1987;Skåne län;30­34;2;0
1987;Skåne län;35­39;3;1
1987;Skåne län;40­44;0;0
1987;Skåne län;45­49;3;1
1987;Skåne län;50­54;6;4
1987;Skåne län;55­59;9;3
1987;Skåne län;60­64;9;5
1987;Skåne län;65­69;16;11
1987;Skåne län;70­74;28;17
1987;Skåne län;75­79;21;16
1987;Skåne län;80­84;26;28
1987;Skåne län;85+;36;20
1987;Hallands län;0­4;0;0
1987;Hallands län;5­9;0;0
1987;Hallands län;10­14;0;0
1987;Hallands län;15­19;0;0
1987;Hallands län;20­24;0;0
1987;Hallands län;25­29;0;0
1987;Hallands län;30­34;0;0
1987;Hallands län;35­39;0;0
1987;Hallands län;40­44;1;2
1987;Hallands län;45­49;2;0
1987;Hallands län;50­54;0;0
1987;Hallands län;55­59;1;1
1987;Hallands län;60­64;3;1
1987;Hallands län;65­69;4;1
1987;Hallands län;70­74;2;3
1987;Hallands län;75­79;6;6
1987;Hallands län;80­84;8;3
1987;Hallands län;85+;5;7
1987;Västra Götalands län;0­4;0;0
1987;Västra Götalands län;5­9;0;0
1987;Västra Götalands län;10­14;0;0
1987;Västra Götalands län;15­19;0;0
1987;Västra Götalands län;20­24;0;1
1987;Västra Götalands län;25­29;0;0
1987;Västra Götalands län;30­34;0;0
1987;Västra Götalands län;35­39;1;0
1987;Västra Götalands län;40­44;2;1
1987;Västra Götalands län;45­49;1;0
1987;Västra Götalands län;50­54;4;4
1987;Västra Götalands län;55­59;5;4
1987;Västra Götalands län;60­64;13;8
1987;Västra Götalands län;65­69;22;9
1987;Västra Götalands län;70­74;25;14
1987;Västra Götalands län;75­79;51;25
1987;Västra Götalands län;80­84;32;20
1987;Västra Götalands län;85+;38;29
1987;Värmlands län;0­4;0;0
1987;Värmlands län;5­9;0;0
1987;Värmlands län;10­14;0;0
1987;Värmlands län;15­19;0;0
1987;Värmlands län;20­24;0;0
1987;Värmlands län;25­29;0;0
1987;Värmlands län;30­34;0;0
1987;Värmlands län;35­39;0;1
1987;Värmlands län;40­44;0;1
1987;Värmlands län;45­49;1;0
1987;Värmlands län;50­54;1;2
1987;Värmlands län;55­59;0;2
1987;Värmlands län;60­64;2;1
1987;Värmlands län;65­69;6;1
1987;Värmlands län;70­74;3;3
1987;Värmlands län;75­79;7;6
1987;Värmlands län;80­84;11;7
1987;Värmlands län;85+;6;6
1987;Örebro län;0­4;0;0
1987;Örebro län;5­9;0;0
1987;Örebro län;10­14;0;0
1987;Örebro län;15­19;0;0
1987;Örebro län;20­24;0;0
1987;Örebro län;25­29;0;0
1987;Örebro län;30­34;0;0
1987;Örebro län;35­39;1;0
1987;Örebro län;40­44;0;0
1987;Örebro län;45­49;2;0
1987;Örebro län;50­54;0;0
1987;Örebro län;55­59;3;0
1987;Örebro län;60­64;2;2
1987;Örebro län;65­69;10;4
1987;Örebro län;70­74;6;4
1987;Örebro län;75­79;6;7
1987;Örebro län;80­84;9;2
1987;Örebro län;85+;4;0
1987;Västmanlands län;0­4;0;0
1987;Västmanlands län;5­9;0;0
1987;Västmanlands län;10­14;0;0
1987;Västmanlands län;15­19;0;0
1987;Västmanlands län;20­24;0;0
1987;Västmanlands län;25­29;0;0
1987;Västmanlands län;30­34;0;0
1987;Västmanlands län;35­39;0;0
1987;Västmanlands län;40­44;0;0
1987;Västmanlands län;45­49;0;0
1987;Västmanlands län;50­54;0;0
1987;Västmanlands län;55­59;0;0
1987;Västmanlands län;60­64;1;0
1987;Västmanlands län;65­69;2;0
1987;Västmanlands län;70­74;2;0
1987;Västmanlands län;75­79;4;1
1987;Västmanlands län;80­84;4;5
1987;Västmanlands län;85+;1;4
1987;Dalarnas län;0­4;0;0
1987;Dalarnas län;5­9;0;0
1987;Dalarnas län;10­14;0;0
1987;Dalarnas län;15­19;0;0
1987;Dalarnas län;20­24;0;0
1987;Dalarnas län;25­29;0;0
1987;Dalarnas län;30­34;0;0
1987;Dalarnas län;35­39;0;0
1987;Dalarnas län;40­44;0;1
1987;Dalarnas län;45­49;0;0
1987;Dalarnas län;50­54;0;1
1987;Dalarnas län;55­59;0;0
1987;Dalarnas län;60­64;1;0
1987;Dalarnas län;65­69;2;1
1987;Dalarnas län;70­74;5;0
1987;Dalarnas län;75­79;7;3
1987;Dalarnas län;80­84;5;3
1987;Dalarnas län;85+;3;3
1987;Gävleborgs län;0­4;0;0
1987;Gävleborgs län;5­9;0;0
1987;Gävleborgs län;10­14;0;0
1987;Gävleborgs län;15­19;0;0
1987;Gävleborgs län;20­24;0;0
1987;Gävleborgs län;25­29;0;0
1987;Gävleborgs län;30­34;0;0
1987;Gävleborgs län;35­39;0;0
1987;Gävleborgs län;40­44;0;0
1987;Gävleborgs län;45­49;0;0
1987;Gävleborgs län;50­54;0;2
1987;Gävleborgs län;55­59;1;1
1987;Gävleborgs län;60­64;0;1
1987;Gävleborgs län;65­69;1;2
1987;Gävleborgs län;70­74;7;3
1987;Gävleborgs län;75­79;8;3
1987;Gävleborgs län;80­84;1;4
1987;Gävleborgs län;85+;3;4
1987;Västernorrlands län;0­4;0;0
1987;Västernorrlands län;5­9;0;0
1987;Västernorrlands län;10­14;0;0
1987;Västernorrlands län;15­19;0;0
1987;Västernorrlands län;20­24;0;0
1987;Västernorrlands län;25­29;0;0
1987;Västernorrlands län;30­34;0;0
1987;Västernorrlands län;35­39;0;0
1987;Västernorrlands län;40­44;0;0
1987;Västernorrlands län;45­49;0;0
1987;Västernorrlands län;50­54;0;0
1987;Västernorrlands län;55­59;0;0
1987;Västernorrlands län;60­64;0;0
1987;Västernorrlands län;65­69;1;0
1987;Västernorrlands län;70­74;5;1
1987;Västernorrlands län;75­79;3;4
1987;Västernorrlands län;80­84;2;5
1987;Västernorrlands län;85+;2;0
1987;Jämtlands län;0­4;0;0
1987;Jämtlands län;5­9;0;0
1987;Jämtlands län;10­14;0;0
1987;Jämtlands län;15­19;0;0
1987;Jämtlands län;20­24;0;0
1987;Jämtlands län;25­29;0;0
1987;Jämtlands län;30­34;0;0
1987;Jämtlands län;35­39;0;0
1987;Jämtlands län;40­44;0;0
1987;Jämtlands län;45­49;0;0
1987;Jämtlands län;50­54;0;0
1987;Jämtlands län;55­59;1;0
1987;Jämtlands län;60­64;0;1
1987;Jämtlands län;65­69;1;2
1987;Jämtlands län;70­74;2;2
1987;Jämtlands län;75­79;3;1
1987;Jämtlands län;80­84;0;2
1987;Jämtlands län;85+;4;3
1987;Västerbottens län;0­4;0;0
1987;Västerbottens län;5­9;0;0
1987;Västerbottens län;10­14;0;0
1987;Västerbottens län;15­19;0;0
1987;Västerbottens län;20­24;0;0
1987;Västerbottens län;25­29;0;0
1987;Västerbottens län;30­34;0;0
1987;Västerbottens län;35­39;0;0
1987;Västerbottens län;40­44;1;0
1987;Västerbottens län;45­49;1;1
1987;Västerbottens län;50­54;0;1
1987;Västerbottens län;55­59;0;0
1987;Västerbottens län;60­64;2;0
1987;Västerbottens län;65­69;3;3
1987;Västerbottens län;70­74;4;2
1987;Västerbottens län;75­79;5;4
1987;Västerbottens län;80­84;2;3
1987;Västerbottens län;85+;6;2
1987;Norrbottens län;0­4;0;0
1987;Norrbottens län;5­9;0;0
1987;Norrbottens län;10­14;0;0
1987;Norrbottens län;15­19;0;0
1987;Norrbottens län;20­24;0;0
1987;Norrbottens län;25­29;0;0
1987;Norrbottens län;30­34;0;0
1987;Norrbottens län;35­39;0;0
1987;Norrbottens län;40­44;0;0
1987;Norrbottens län;45­49;0;1
1987;Norrbottens län;50­54;0;1
1987;Norrbottens län;55­59;0;0
1987;Norrbottens län;60­64;1;1
1987;Norrbottens län;65­69;0;2
1987;Norrbottens län;70­74;7;2
1987;Norrbottens län;75­79;4;1
1987;Norrbottens län;80­84;1;3
1987;Norrbottens län;85+;1;1
1986;Riket;0­4;0;0
1986;Riket;5­9;0;0
1986;Riket;10­14;1;0
1986;Riket;15­19;0;2
1986;Riket;20­24;2;0
1986;Riket;25­29;2;0
1986;Riket;30­34;5;1
1986;Riket;35­39;9;3
1986;Riket;40­44;6;7
1986;Riket;45­49;8;6
1986;Riket;50­54;14;17
1986;Riket;55­59;28;22
1986;Riket;60­64;63;37
1986;Riket;65­69;118;46
1986;Riket;70­74;153;70
1986;Riket;75­79;205;96
1986;Riket;80­84;141;103
1986;Riket;85+;148;149
1986;Stockholms län;0­4;0;0
1986;Stockholms län;5­9;0;0
1986;Stockholms län;10­14;0;0
1986;Stockholms län;15­19;0;1
1986;Stockholms län;20­24;1;0
1986;Stockholms län;25­29;1;0
1986;Stockholms län;30­34;1;1
1986;Stockholms län;35­39;4;1
1986;Stockholms län;40­44;0;2
1986;Stockholms län;45­49;1;1
1986;Stockholms län;50­54;1;1
1986;Stockholms län;55­59;7;5
1986;Stockholms län;60­64;6;12
1986;Stockholms län;65­69;25;10
1986;Stockholms län;70­74;21;15
1986;Stockholms län;75­79;31;21
1986;Stockholms län;80­84;15;18
1986;Stockholms län;85+;18;26
1986;Uppsala län;0­4;0;0
1986;Uppsala län;5­9;0;0
1986;Uppsala län;10­14;0;0
1986;Uppsala län;15­19;0;0
1986;Uppsala län;20­24;1;0
1986;Uppsala län;25­29;0;0
1986;Uppsala län;30­34;0;0
1986;Uppsala län;35­39;0;0
1986;Uppsala län;40­44;0;0
1986;Uppsala län;45­49;0;0
1986;Uppsala län;50­54;0;1
1986;Uppsala län;55­59;0;1
1986;Uppsala län;60­64;0;1
1986;Uppsala län;65­69;2;1
1986;Uppsala län;70­74;0;1
1986;Uppsala län;75­79;6;0
1986;Uppsala län;80­84;3;2
1986;Uppsala län;85+;3;4
1986;Södermanlands län;0­4;0;0
1986;Södermanlands län;5­9;0;0
1986;Södermanlands län;10­14;0;0
1986;Södermanlands län;15­19;0;0
1986;Södermanlands län;20­24;0;0
1986;Södermanlands län;25­29;0;0
1986;Södermanlands län;30­34;0;0
1986;Södermanlands län;35­39;0;0
1986;Södermanlands län;40­44;1;0
1986;Södermanlands län;45­49;1;0
1986;Södermanlands län;50­54;0;0
1986;Södermanlands län;55­59;1;0
1986;Södermanlands län;60­64;1;1
1986;Södermanlands län;65­69;2;2
1986;Södermanlands län;70­74;2;1
1986;Södermanlands län;75­79;7;1
1986;Södermanlands län;80­84;4;3
1986;Södermanlands län;85+;4;6
1986;Östergötlands län;0­4;0;0
1986;Östergötlands län;5­9;0;0
1986;Östergötlands län;10­14;0;0
1986;Östergötlands län;15­19;0;0
1986;Östergötlands län;20­24;0;0
1986;Östergötlands län;25­29;0;0
1986;Östergötlands län;30­34;0;0
1986;Östergötlands län;35­39;2;0
1986;Östergötlands län;40­44;0;0
1986;Östergötlands län;45­49;1;0
1986;Östergötlands län;50­54;0;1
1986;Östergötlands län;55­59;3;2
1986;Östergötlands län;60­64;1;1
1986;Östergötlands län;65­69;3;1
1986;Östergötlands län;70­74;10;3
1986;Östergötlands län;75­79;7;6
1986;Östergötlands län;80­84;3;6
1986;Östergötlands län;85+;7;4
1986;Jönköpings län;0­4;0;0
1986;Jönköpings län;5­9;0;0
1986;Jönköpings län;10­14;0;0
1986;Jönköpings län;15­19;0;0
1986;Jönköpings län;20­24;0;0
1986;Jönköpings län;25­29;0;0
1986;Jönköpings län;30­34;0;0
1986;Jönköpings län;35­39;0;0
1986;Jönköpings län;40­44;1;0
1986;Jönköpings län;45­49;0;0
1986;Jönköpings län;50­54;0;0
1986;Jönköpings län;55­59;1;2
1986;Jönköpings län;60­64;1;5
1986;Jönköpings län;65­69;5;1
1986;Jönköpings län;70­74;8;4
1986;Jönköpings län;75­79;17;5
1986;Jönköpings län;80­84;7;3
1986;Jönköpings län;85+;5;6
1986;Kronobergs län;0­4;0;0
1986;Kronobergs län;5­9;0;0
1986;Kronobergs län;10­14;0;0
1986;Kronobergs län;15­19;0;0
1986;Kronobergs län;20­24;0;0
1986;Kronobergs län;25­29;0;0
1986;Kronobergs län;30­34;0;0
1986;Kronobergs län;35­39;0;0
1986;Kronobergs län;40­44;0;0
1986;Kronobergs län;45­49;0;0
1986;Kronobergs län;50­54;1;0
1986;Kronobergs län;55­59;0;0
1986;Kronobergs län;60­64;3;0
1986;Kronobergs län;65­69;1;0
1986;Kronobergs län;70­74;4;0
1986;Kronobergs län;75­79;5;1
1986;Kronobergs län;80­84;3;1
1986;Kronobergs län;85+;6;3
1986;Kalmar län;0­4;0;0
1986;Kalmar län;5­9;0;0
1986;Kalmar län;10­14;0;0
1986;Kalmar län;15­19;0;0
1986;Kalmar län;20­24;0;0
1986;Kalmar län;25­29;0;0
1986;Kalmar län;30­34;0;0
1986;Kalmar län;35­39;0;0
1986;Kalmar län;40­44;0;1
1986;Kalmar län;45­49;0;0
1986;Kalmar län;50­54;1;0
1986;Kalmar län;55­59;0;1
1986;Kalmar län;60­64;3;1
1986;Kalmar län;65­69;2;1
1986;Kalmar län;70­74;5;3
1986;Kalmar län;75­79;3;1
1986;Kalmar län;80­84;6;1
1986;Kalmar län;85+;3;4
1986;Gotlands län;0­4;0;0
1986;Gotlands län;5­9;0;0
1986;Gotlands län;10­14;0;0
1986;Gotlands län;15­19;0;0
1986;Gotlands län;20­24;0;0
1986;Gotlands län;25­29;0;0
1986;Gotlands län;30­34;0;0
1986;Gotlands län;35­39;0;0
1986;Gotlands län;40­44;0;0
1986;Gotlands län;45­49;0;0
1986;Gotlands län;50­54;0;1
1986;Gotlands län;55­59;0;0
1986;Gotlands län;60­64;0;0
1986;Gotlands län;65­69;1;1
1986;Gotlands län;70­74;2;1
1986;Gotlands län;75­79;4;1
1986;Gotlands län;80­84;0;0
1986;Gotlands län;85+;0;2
1986;Blekinge län;0­4;0;0
1986;Blekinge län;5­9;0;0
1986;Blekinge län;10­14;0;0
1986;Blekinge län;15­19;0;0
1986;Blekinge län;20­24;0;0
1986;Blekinge län;25­29;0;0
1986;Blekinge län;30­34;0;0
1986;Blekinge län;35­39;0;0
1986;Blekinge län;40­44;0;0
1986;Blekinge län;45­49;0;0
1986;Blekinge län;50­54;1;0
1986;Blekinge län;55­59;1;1
1986;Blekinge län;60­64;4;1
1986;Blekinge län;65­69;1;1
1986;Blekinge län;70­74;11;3
1986;Blekinge län;75­79;7;5
1986;Blekinge län;80­84;5;1
1986;Blekinge län;85+;3;6
1986;Skåne län;0­4;0;0
1986;Skåne län;5­9;0;0
1986;Skåne län;10­14;1;0
1986;Skåne län;15­19;0;0
1986;Skåne län;20­24;0;0
1986;Skåne län;25­29;0;0
1986;Skåne län;30­34;1;0
1986;Skåne län;35­39;2;0
1986;Skåne län;40­44;2;1
1986;Skåne län;45­49;0;1
1986;Skåne län;50­54;5;5
1986;Skåne län;55­59;3;2
1986;Skåne län;60­64;8;6
1986;Skåne län;65­69;24;4
1986;Skåne län;70­74;27;12
1986;Skåne län;75­79;48;16
1986;Skåne län;80­84;28;21
1986;Skåne län;85+;24;24
